What two US states are rectangular?;Colorado and Wyoming
What is the capital of Congo ?;Brazzaville
What is the capital of Guinea ?;Conakry
What is the capital of Vietnam ?;Hanoi
What is the capital of Haiti ?;Port-au-Prince
What is the basic unit of currency for Guatemala ?;Quetzal
What is the basic unit of currency for Armenia ?;Dram
In which state is the source of the Mississippi River?;Minnesota
What river is Liverpool on?;Mersey
What is the capital of Suriname ?;Paramaribo
What is the capital of Turkmenistan ?;Ashgabat
Which islands were named after Prince Philip of Spain?;The Philippines
What is the capital of Saint Kitts and Nevis ?;Basseterre
What is the basic unit of currency for Palau ?;Dollar
What is the highest waterfall in the USA?;Yosemite
What is the basic unit of currency for Mauritius ?;Rupee
What is the capital of Iraq ?;Baghdad
What is the basic unit of currency for Haiti ?;Gourde
What is the basic unit of currency for Romania ?;Leu
Des Moines is the capital of ______?;Iowa
Which element makes up 8.13% of the Earth's crust ?;Aluminium
If you flew due West from Portugal, what is the first continent you would reach?;North America
What is the basic unit of currency for Gambia ?;Dalasi
What is capital of Lithuania?;Vilnius
What is the capital of Democratic Republic of the Congo?;Kinshasa
What is the capital of Senegal ?;Dakar
What is the capital of Monaco ?;Monaco
What state was the home to Mayberry?;North Carolina
What is the capital of Micronesia ?;Palikir
What is the basic unit of currency for Madagascar ?;Franc
What is the circle of the earth at 0 degrees latitude called?;Equator
What is the capital of Madagascar?;Antananarivo
What is South America's highest peak in the Andes, Argentina?;Aconcagua
Nicosia is the capital of ______?;Cyprus
What is the capital of Kenya ?;Nairobi
What is the basic unit of currency for Gabon ?;Franc
What body of water borders Saudi Arabia to the east?;Persian Gulf
What is the capital of Burkina Faso ?;Ouagadougou
Which is the largest lake in South America?;Lake Maracaibo
Where is the world's biggest prison camp?;Siberia
In which country would you find Angkor Wat?;Cambodia
What is the capital of Nepal?;Kathmandu
What are drumlins and eskers formed by?;Glaciers
What is the capital of Pakistan ?;Islamabad
Where is the bridge of San Luis Rey?;Peru
What is the basic unit of currency for Equatorial Guinea ?;Franc
Bridgetown is the capital of ______?;Barbados
What is the basic unit of currency for Barbados ?;Dollar
What is the capital of Denmark ?;Copenhagen
Which country would come first in an alphabetical list of countries?;Afghanistan
What is the capital of Taiwan ?;Taipei
Which country altered it's timezone in order to be the first to see in the year 2000 ?;Tonga
Name the largest lake in Australia.;Eyre
Jefferson City is the capital of ______?;Missouri
What country's capital is Caracas?;Venezuela
In which country is Tobruk?;Libya
Which is the only land-locked country in South East Asia?;Laos
Which country administers Martinique?;France
What is the basic unit of currency for Russia ?;Rouble
What is the capital of Maine?;Augusta
What river separates the city of Florence?;Arno
What is the current name for south-west Africa?;Namibia
What is the basic unit of currency for Malaysia ?;Ringgit
What is the basic unit of currency for Maldives ?;Rufiyaa
What is the capital of Papua New Guinea?;Port Moresby
What is the basic unit of currency for Sweden ?;Krona
Is Belfast in Northern or Southern Ireland?;Northern
Name the strait joining the Atlantic Ocean and the Mediterranean Sea.;Gibraltar
Lansing is the capital of ______?;Michigan
Which country is the smallest population ?;Vatican City
Which river produces the most sediment?;Yellow River
The island of Hispaniola consists of the Dominican Republic and this country.;Haiti
What is the basic unit of currency for Botswana ?;Pula
San Francisco Bay is located near what city?;San Francisco
What does the George Washington Bridge span?;Hudson River
What is the basic unit of currency for Bangladesh ?;Taka
Where is Cape Hatteras?;North Carolina
In which state is Hoover Dam?;Arizona
What is the basic unit of currency for Burundi ?;Franc
Which river passes through Germany, Austria, Slovakia, Hungary, Croatia, Yugoslavia, Romania, Bulgaria and Ukraine before arriving at the Black Sea?;Danube
What is the oldest town in Belgium?;Tongeren
On what peninsula are Spain and Portugal located?;The Iberian peninsula
What is the smallest of the Central American countries?;El Salvador
Warsaw is the capital of what country?;Poland
What is the basic unit of currency for Moldova ?;Leu
The Indus River flows through which country?;Pakistan
Where are the pyramids located?;Egypt
Kigali is the capital of ______?;Rwanda
Name the desert located in south-east California.;Mojave
In what state is Silicon Valley?;California
What is the capital of Estonia ?;Tallinn
What is the basic unit of currency for Marshall Islands ?;Dollar
What is the basic unit of currency for Netherlands ?;Guilder
What Canadian city is at the west end of Lake Ontario?;Hamilton
What is the basic unit of currency for Hong Kong ?;Dollar
What city is the Kremlin located in?;Moscow
What is the capital of Egypt ?;Cairo
Sydney is on the east coast of ______?;Australia
What is the capital of Sudan ?;Khartoum
Montevideo is the capital of ______?;Uruguay
Dakar is the capital of ______?;Senegal
What is the basic unit of currency for Ireland ?;Pound
What is the basic unit of currency for Portugal ?;Escudo
In which country is Cusco?;Peru
What sea is between Italy and Yugoslavia?;Adriatic
In which state is the Natchez Trail?;Mississippi
Bridgeport is the largest city in which state?;Connecticut
What is the capital of Thailand?;Bangkok
What is the basic unit of currency for Iran ?;Rial
What is the basic unit of currency for Thailand ?;Baht
What is the basic unit of currency for Belgium ?;Franc
What is the basic unit of currency for Papua New Guinea ?;Kina
What is the basic unit of currency for Taiwan ?;Dollar
What is the basic unit of currency for Kenya ?;Shilling
What is the basic unit of currency for Cape Verde ?;Escudo
What's the former name of Istanbul?;Constantinople
Which country owns Corfu?;Greece
In which country would you find Dunkirk ?;France
What is the capital of San Marino ?;San Marino
What is the capital of Turkey?;Ankara
What is the basic unit of currency for Saint Kitts and Nevis ?;Dollar
Name the three baltic countries?;Estonia, Latvia, Lithuania
What is the capital of Pennsylvania?;Harrisburg
In which state is the Mayo Clinic?;Minnesota
Which of the U.S. states borders only one other state?;Maine
This re-opened in 1975 after being closed for 8 years.;Suez Canal
In what island group is Corregidor?;Philippines
In which city is the Canale Grande?;Venice
The City of Fireze is better known is english as what?;Florence
The Thatcher Ferry Bridge crosses what canal?;Panama Canal
On what river is Blackpool?;River Fylde
If you climbed the Euromast what country would you be in?;Rotterdam
What is the basic unit of currency for Singapore ?;Dollar
What is the capital of Mozambique ?;Maputo
What is the capital of Malta ?;Valletta
What is the capital of Barbados?;Bridgetown
What is the capital of Mali?;Bamako
What is the basic unit of currency for Bahrain ?;Dinar
Linz, Austria is a leading port on which river?;Danube
Which element makes up 46.6% of the Earth's crust ?;Oxygen
What is the capital of Liechtenstein?;Vaduz
Which is the Earth's second largest continent ?;Africa
In which continent would you find the Mekong river ?;Asia
What is the basic unit of currency for Liberia ?;Dollar
What is the capital of Norway ?;Oslo
Name the highest mountain in Africa.;Mt. Kilimanjaro
What is the capital of Mongolia ?;Ulaanbaatar
What is the largest country in Central America?;Nicaragua
What is the largest city in Switzerland?;Zurich
In what city is the Leaning Tower?;Pisa
What divides the American North from the South?;The Mason-Dixon Line
What is the basic unit of currency for Mozambique ?;Metical
What is the monetary unit of India?;Rupee
What south American country has both a Pacific and Atlantic coastline?;Colombia
Port Moresby is the capital of ______?;Papua New Guinea
What is the worlds longest concrete dam?;Grand Coulee Dam
What is the basic unit of currency for Saint Lucia ?;Dollar
What is the basic unit of currency for Chile ?;Peso
Guayaquil is the largest city in what country?;Ecuador
Where is Mount Washington?;New Hampshire
Which country borders Italy, Switzerland, West Germany, Czechoslovakia, Hungary, Yugoslavia, and Liechtenstein?;Austria
What is the capital of Wales??;Cardiff
What is the capital of Cyprus?;Nicosia
What is the capital of the Dominican Republic?;Santo Domingo
What is the capital of Nauru ?;The district of Yaren
What is the basic unit of currency for France ?;Franc
What is the basic unit of currency for Bulgaria ?;Lev
In which continent would you find the Yenisey river ?;Asia
St. George's is the capital city of what island country?;Grenada
In what country is Thunder Bay?;Canada
What is the basic unit of currency for Pakistan ?;Rupee
Kingston is the capital of which country?;Jamaica
What is the deepest land gorge in the world?;Grand Canyon
What is the capital of Democratic Republic of the Congo ?;Kinshasa
Wracked by heavy monsoon rains 3 to 4 months of the year, this is the wettest and most flood-prone nation in Asia.;Bangladesh
What is the largest exclusively Indonesian island?;Sumatra
What is the capital of Washington state?;Olympia
What is the capital of Rwanda ?;Kigali
Burma was the former name of which country ?;Myanmar
To what country do the Faeroe Islands belong?;Denmark
What is the basic unit of currency for Croatia ?;Kuna
What is the capital of Burundi ?;Bujumbura
What is the capital of Luxembourg ?;Luxembourg
Which country has the fourth largest population ?;Indonesia
Of which country does the Kalahari Desert cover 84%?;Botswana
What is the basic unit of currency for Germany ?;Deutsche mark
What is the basic unit of currency for Djibouti ?;Franc
Monaco has the same flag as what other country?;Indonesia
What is the capital of Fiji ?;Suva
What is the longest mountain range in the world?;Andes
In which state is Stone Mountain?;Georgia
What is the capital of Libya ?;Tripoli
What is the capital of Saudi Arabia ?;Riyadh
On which river is London, England?;Thames
What river is known as China's Sorrow?;Yellow
Where were the Pillars of Hercules located?;Gibraltar
Which country are the Galapagos Islands part of?;Ecuador
What is the capital of Mauritania ?;Nouakchott
What is the capital of the Italian province Lazio?;Rome
What is the capital of Switzerland ?;Bern
Ankara is the capital of ______?;Turkey
What is the basic unit of currency for Central African Republic ?;Franc
What is the basic unit of currency for Tunisia ?;Dinar
What color are French Letter Boxes?;Yellow
Where is the Parthenon located?;Athens
Where is Euston Station?;London
What country owns the island of Corfu?;Greece
What is the basic unit of currency for Albania ?;Lek
What is the largest city in China?;Shanghai
In which continent would you find the Ob river ?;Asia
What is the capital of Saint Vincent ?;Kingstown
What is the capital of Kiribati ?;Bairiki
What is the basic unit of currency for Vietnam ?;Dong
What is the capital of Guinea-Bissau ?;Bissau
Seoul is the capital of which country?;South Korea
What country has the biggest population?;China
What is the basic unit of currency for Syria ?;Pound
What is the basic unit of currency for Georgia (country)?;Lari
"""Yellow River"" is the common name for which Chinese river?";Hwang Ho
In which modern day country is ancient Troy?;Turkey
What is the capital of Burkina Faso?;Ouagadougou
What is the basic unit of currency for Ecuador ?;Sucre
What is the only borough of New York City that is not on an island?;Bronx
What is the capital of Nigeria?;Abuja
What is the basic unit of currency for Kyrgyzstan ?;Som
What American city is known as Little Havana?;Miami
What is the basic unit of currency for Mali ?;Franc
What is the basic unit of currency for Costa Rica ?;Colon
What is the basic unit of currency for Micronesia ?;Dollar
What is the capital of Ghana ?;Accra
As what is Krung Thep is more commonly known?;Bangkok
What is the basic unit of currency for Andorra ?;Peseta
What is the basic unit of currency for Lebanon ?;Livre
In which city is the Bridge of Sighs?;Venice
What is the basic unit of currency for Ivory Coast ?;Franc
Which ocean has an area of approximately 166 sq. km?;Pacific Ocean
Brussels is the capital of which country?;Belgium
What is the capital of Kuwait?;Kuwait
What continent is the home to the greatest number of countries?;Africa
In which city is Saint Paul's Cathedral?;London
Of what are Quemoy and Matsu part?;Taiwan
Raleigh is the capital of ______?;North Carolina
The Volta is the largest river in which country?;Ghana
What prison island was off the coast of French Guiana?;Devil's Island
What color does the bride wear in China?;Red
What is the capital of Brunei ?;Bandar Seri Begawan
What is the capital of Guatemala ?;Guatemala
Abuja is the capital of ______?;Nigeria
Which state has the most hospitals?;California
What is the capital of Austria ?;Vienna
What is the basic unit of currency for Jamaica ?;Dollar
Which is the Earth's fifth largest continent ?;Antarctica
What is the basic unit of currency for Zambia ?;Kwacha
What country is surrounded by Brazil, Argentina and Bolivia?;Paraguay
In which country is Loch Ness?;Scotland
In which city is Wembley Stadium?;London
What is the capital of Iran ?;Tehran
What is the capital of Hawaii?;Honolulu
"What river is called ""Old Man River""?";Mississippi
Cheyenne is the capital of ______?;Wyoming
What is the capital of Cyprus ?;Nicosia
What is the basic unit of currency for Algeria ?;Dinar
What is the basic unit of currency for Cuba ?;Peso
What is the capital of Colombia?;Bogota
What is the basic unit of currency for Mexico ?;Peso
What is the world's largest desert?;Sahara Desert
In what Province Is Dublin?;Leinster
In which continent would you find the Yellow river ?;Asia
What is the largest city in Ecuador?;Guayaquil
With which country is Prince Rainier III identified?;Monaco
What is the highest mountain in Canada?;Mt. Logan
What is the basic unit of currency for Laos ?;Kip
What is the capital of China ?;Beijing
Name the most north-easterly of the 48 contiguous states.;Maine
In which country is Chennai (formerly Madras)?;India
The Palk Strait runs between which two countries?;India and Sri Lanka
What is the capital of Russia ?;Moscow
What is the second highest peak in Mexico?;Popocatepetl
What country was once known as Gaul?;France
What is the capital of Panama ?;Panama City
Rome is the capital of ______?;Italy
What is the capital of Kuwait ?;Kuwait City
Richmond is the capital of ______?;Virginia
Tegucigalpa is the capital of ______?;Honduras
Which country's ships fly under the Union Jack ?;Great Britain
What is the capital of Nebraska;Lincoln
What is the basic unit of currency for Liechtenstein ?;Franc
What country formed the union of Tanganyika and Zanzibar?;Tanzania
What is the capital of Lithuania ?;Vilnius
What is the second largest of the United States?;Texas
What is the highest point in South America?;Aconcagua
In which state is Tupelo?;Mississippi
What is the capital of Solomon Islands ?;Honiara
With what country is Fidel Castro associated?;Cuba
What's the highest mountain in the 48 contiguous U.S. states?;Whitney
What is the capital of Angola ?;Luanda
What is the capital of Japan ?;Tokyo
On which river was Rome built ?;Tiber
What is the correct name of Bangkok?;Krung Thep
What is the basic unit of currency for Myanmar ?;Kyat
What is the capital of Cape Verde ?;Praia
What is the capital of Kyrgyzstan ?;Bishkek
What is the basic unit of currency for Oman ?;Rial
What is the capital of the country Georgia ?;Tbilisi
What is the capital of Estonia?;Tallin
What is the basic unit of currency for Nicaragua ?;Cordoba
What is the capital of United Kingdom ?;London
What is the capital of Venezuela ?;Caracas
"Which country developed ""Tae-Kwan-Do""?";Korea
Yaounde is the capital of ______?;Cameroon
The Andaman Islands belong to which country?;India
What is the world's highest waterfall?;Angel Falls
Kinshasa is the capital of ______?;Democratic Republic of the Congo
Which is the Earth's third largest continent ?;North America
What is the capital of Illinois?;Springfield
What is the basic unit of currency for Greece ?;Drachma
Surfing is believed to have originated here.;Hawaii
What is the capital of Samoa ?;Apia
In which state is Walla Walla?;Washington
What is the basic unit of currency for Czech Republic ?;Koruna
What is the capital of South Korea ?;Seoul
What is the basic unit of currency for Yugoslavia ?;Dinar
Where is Westminster Abbey located?;London
In which country is Angel Falls?;Venezuela
Which river contains the most fresh water?;Amazon
Which English county has the smallest perimeter?;Isle of Wight
What is the basic unit of currency for Malawi ?;Kwacha
What is the capital of Cuba ?;Havana
What is the basic unit of currency for Macao ?;Pataca
What is the capital of California?;Sacramento
What is the world's largest sea?;Mediterranean
What is the largest island in the Mediterranean?;Sicily
In what country is the Jutland peninsula?;Denmark
What country is situated between Panama and Nicaragua?;Costa Rica
Which country administers Christmas Island?;Australia
What is the capital of Gabon ?;Libreville
Which island country lies immediately to the West of Mauritius?;Réunion
What is the capital of Gambia?;Banjul
What is the basic unit of currency for Swaziland ?;Lilangeni
Where are the Nazca Lines?;Peru
Nassau is the capital of which country?;Bahamas
What is the capital of Tonga ?;Nuku'alofa
What is the basic unit of currency for United Arab Emirates ?;Dirham
What is the capital of Peru ?;Lima
What is the smallest state in the USA?;Rhode Island
What is the largest island in the East Indies?;Borneo
What is the basic unit of currency for Grenada ?;Dollar
In which country was the first Zoo ?;China
"""Honolulu"" means _____________";Sheltered harbor
On which river is Rome located;Tiber
Which U.S. state has the least rainfall;Nevada
What queen were the virgin islands named for in 1627 ;Elizabeth i 
In what country is the waterloo battlefield ;Belgium 
Where is the city of Brotherly Love;Philadelphia
The tallest building in the Southern Hemisphere is in which city;Melbourne
What is the capital of France;Paris
What Was Sri Lanka Previously Known As ;Ceylon 
In which continent would you find the mackenzie river ;North america 
Where would you be if you landed smack in the middle of plock ;Poland 
The Amazon river pushes so much water into the _____________ that, more than a hundred miles at sea, off the mouth of the river, one can dip fresh water out of the ocean and drink it.;Atlantic
Which state is the Evergreen State;Washington
Created By German Scientists In 1876, What Was The First Artificial Favouring ;Vanilla Essence 
____________ possesses more proven oil reserves than any country outside the Middle East.;Venezuela
If its 4:00pm in Seattle Washington, what time is it in Portland Oregon;4
In which state is stone mountain ;Georgia 
What island group contains jersey, guernsey, sark and herm ;The channel islands 
Can you give me the capital of the following three countries: Syria, Morocco and Libya? ;Damascus, Rabat, Tripoli 
Which Is The Smallest State In The Usa ;Rhode Island 
In which South American country is the Atacama desert? ;Chile 
In What Year Did Captain Cook Reach New Zealand ;1769 
In what city are the famous tivoli gardens ;Copenhagen 
What Is The 2nd Official Language Spoken In Germany ;Turkish 
Which City Is The Worlds Most Densely Populated ;Macau 
Which country would come first in an alphabetical list of countries;Afghanistan
Which Mountain Range Lies In The North Of Spain , West Of The Pyrenees ;The Cantabrian Mountains 
Which Is The Largest Ocean ;The Pacific Ocean 
Florida is not the southernmost state in the United States. ___________ is farther south.;Hawaii
Constructed In 1333 Which Is The Oldest Wooden Bridge In Europe ;The Kapellbrucke In Lucerne Switzerland 
Located in the Indian Ocean just north of the equator, __________ had a highly developed civilization as early as the fifth century B.C.;Sri lanka
This re_opened in 1975 after being closed for 8 years.;Suez canal
What is the capital of Suriname;Paramaribo
Which Palace was the principal home of the Monarchy prior to 1837 when Buckingham Palace became the Monarchs address ;St James Palace 
What is the capital of Slovakia;Bratislava
What Is The Most Westerly Capital City In Mainland Europe ;Lisbon (Portugal) 
Miami, Florida, is the most southerly major city in the continental United States, sitting about two degrees north of the ____________________;Tropic of cancer
What is the capital of Poland;Warsaw
The U.S. state that contains the most square miles of inland water is ______________;Alaska
Which country has Budapest as its capital;Hungary
In Which Country Will You Find The Holiday Resort Bodrum ;Turkey 
What Is The Principle Language Of Brazil ;Portuguese 
What is the capital of Romania;Bucharest
Which is the largest lake in the British Isles? ;Lough Neagh in Northern Ireland 
Excluding Alaska, the American state with the lowest population density is?;Wyoming
How Many Times Was Tower Bridge Raised In 1990 ;460 Times 
For centuries, Spain's _________________ has been and still is one of the world's largest.;Fishing fleet
In which country is Cusco;Peru
In What Year Was The First Propeller Driven Atlantic Crossing ;1845 
___________ is the only country in the Middle East that does not have a desert.;Lebanon
___________ has official state neckwear _ the bolo tie.;Arizona
Addis Ababa Is The Capital Of Which African Country ;Ethiopia 
What is the capital of Barbados;Bridgetown
The only national airline that has never had a crash nor a forced landing.;Qantas
What city has a newpaper called the plain dealer ;Cleveland 
What is the capital of Philippines;Manila
What Type Of Shop Predominates On The Ponte Vecchio In Florence ;Jewellers Have Had The Monopoly Since 1593 
How Did Henry Stanley Carry His Boat, The Lady Alice Overland ;He Divided It Into 8 Sections 
In Which Ocean Is The Gulf Stream ;The Atlantic 
Grasshopper Glacier in ___________ was named for the grasshoppers that can still be seen frozen in the ice.;Montana
In Which English City Will You Find The Angel Of The North ;Newcastle 
Which city is known as Motown;Detroit
Which Bridge In London Was Officially Named William Pitt Bridge In 1769 ;Blackfriars Bridge London 
In which state are the Finger Lakes;New york
What is the capital of Saint Vincent;Kingstown
What U.S. city is known as Insurance City;Hartford
What is the capital of Mauritania;Nouakchott
Which Was The First Suspension Bridge In London ;Hammersmith Bridge 
Name the second largest country in Africa.;Algeria
With about 865 people per square mile, the island of _____________ is one of Europe's most densely populated regions.;Madeira
What is the capital of the United Arab Emirates;Abu dhabi
Acadia was the original name of which canadian province ;Nova scotia 
If You Drove In A Straight Line From Moscow To Madrid How Many Countries Would You Drive In All Together ;Eight (Russia, Belarus, Poland, Czech Republic, Germany, Switzerland, France & Spain 
What Is The 3rd Most Populous Country On Earth ;The Usa 
Name the largest city in canada ;Toronto 
What Is The Scirocco ;A Wind 
What is London's largest park? ;Hyde Park 
In what city is the Leaning Tower;Pisa
The _____________ is the world's smallest ocean. It is mostly covered by solid ice, ice floes, and icebergs.;Arctic ocean
In which country is the Dalai Lama's palace;Tibet
What is the capital of Egypt;Cairo
In which state is Mount Vernon;Virginia
This country is home to the world's oldest continuous local democracy.;Iceland
What is the capital of Colorado;Denver
Into what body of water does the danube river flow ;Black sea 
What Is The Worlds Largest Desert Called ;The Sahara 
What is the capital of Senegal;Dakar
Between Which 2 Countries Would You Find Lake Olirid ;Albania & Macedonia 
Halifax is the capital of which Canadian province;Nova scotia
In what country is Thunder Bay;Canada
The world's longest railway is in _______. The Central Railway climbs to 15,694 feet in the Galera tunnel, 108 miles from Lima. Tourists take it to get to the ruins of Machu Picchu.;Peru
What is the capital of Nauru;Yaren
The nation of _______________ covers approximately the same land area as the state of Wisconsin. Yet it ranks eighth in population among all the world's countries.;Bangladesh
_________ sits on the southern coast of France, near the border with Italy, and covers 0.73 square miles (approximately 1/2 the size of New York's Central Park).;Monaco
What is the capital of Niger;Niamey
The longest main street in America, 33 miles in length, can be found in Island Park, __________;Idaho
This section of Manhattan is noted for its Negro and Latin American residents.;Harlem
Which Bridge Connects Europe With Asia ;The Galata Bridge Over The Bosphorus In Istanbul 
What is the capital of Turkey;Ankara
What is the capital of Solomon Islands;Honiara
In which continent would you find the mississippi river ;North america 
What is the capital of Liechtenstein;Vaduz
What Is The Most Southernly Point Of Mainland Great Britain ;Lizard Point 
Name the desrt located in south-east california. ;Mojave 
Four states have active volcanoes: Washington, _______________, Alaska, and Hawaii, whose Mauna Loa is the world's largest active volcano.;California
_______________________ has parallel drops of only 158 and 167 feet.;Niagara falls
In which city is the coliseum located ;Rome 
What is the highest mountain in Canada;Mt. logan
In what country is Mandalay;Burma
In what city is the Smithsonian Institute;Washington
If James Bond was to dial 007 he would be using the dialing code for which country? ;Russia 
The smallest island with country status is __________ in Polynesia, at just 1.75 square miles (4.53 sq km).;Pitcairn
Hell's Canyon on the Snake River is deeper than the _______________;Grand canyon
Who Paid For Christopher Columbus 's First Voyage Across The Atlantic ;Ferdinand & Isabella Of Spain 
Which British Land Owner Owns The Largest Acerage ;The Forestry Commision 
What is the capital of Gabon;Libreville
Which Country Left The Commonwealth In 1972 ;Pakistan 
Which City Is The Capital Of Iceland ;Reykjavik 
What is the capitla of Croatia? ;Zagreb 
What Was So Important About The Oresund Bridge Between Malmo & Copenhagen Which Opened In July 2000 ;Because It Was The First Permanent Link Between Europe & The Swedish Peninsula 
What is the capital of Cuba;Havana
What country boasts the southernmost point in continental europe ;Spain 
Which element makes up 5% of the Earth's crust;Iron
What Are Switzerlands Three Recognised Languages ;French, German, Italian 
Among the fifty_two _____________ churches Sir Christopher Wren created from 1670 to 1711, the greatest was St. Paul's Cathedral.;London
Who Employed Henry Hudson To Search For The North West Passage ;The Dutch East India Company 
What building built in 1897 contains 327 miles of bookshelves ;The library of congress 
______________, in the eastern West Indies, is one of the world's most densely populated countries.;Barbados
The Volta is the largest river in which country;Ghana
There is a U.S. state capital that was named after a famous German. Bismarck, North Dakota, was named after ______________________;Otto von bismarck
In what country is thunder bay ;Canada 
In Which Country Is Europe's Highest Mountain Mt Elbrus ;Russia 
Two thousand years ago, the ancient Roman city of __________ was a thriving commercial port of 20,000 people.;Pompeii
What name is shared by mountain ranges in Scotland & Australia? ;Grampians 
Canada is the second_largest country in the world after __________. Nearly 90 percent of the Canada's population is concentrated within 161 km of the United States/Canada border.;Russia
What is the capital of Western Samoa;Apia
Which Bridge Was The First Major Suspension Bridge In The World ;The Menai Strait Bridge In Wales 
"____________ means ""land of the free.""";Thailand
What is the capital of Micronesia;Palikir
Though part of the British Isles, the _______________ is administered according to its own laws by the Court of Tynwald. The island is not bound by British law unless it chooses to be.;Isle of man
The muskellunge, a fierce fighting fish that can weigh in at around 70 pounds, is the official state fish of ___________________;Wisconsin
A distillery was originally on the site of America's first mint, the ____________ mint, which opened in 1792.;Philadelphia
Each tour through Natural Bridge Caverns in ____________ covers 3/4 mile. An average tour guide will walk almost 560 miles in one year.;Texas
"This country's flag has a large ""R"" on it.";Rwanda
Which French Explorer Of West Africa Convinced Many African Leaders To Cede Power To France ;Pierre Ne Brazza 
Into what sea does the elbe river flow ;North 
Of the ten strongest earthquakes ever recorded in the world, three have occurred in ____________;Alaska
In what country is the source of the blue nile ;Ethiopia 
___________________ has the largest rural population in the United States.;Pennsylvania
Why Is The Golden Gate Bridge Painted In International Orange ;The Colour Helps Visibility In The Frequent Early Morning Fog 
"The city name ________________ is derived from an Algonquin word meaning ""traders.""";Ottawa
Name the sea between Asia Minor and Greece.;Aegean
The highest temperature ever recorded on Earth was in which country?;Libya
Khartoum is the capital of which country ;Sudan 
What Is Officially The Largest Sea By Area ;South China Sea 
Which borough is northeast of and adjacent to Manhattan? ;The Bronx 
Name the world's most photographed and most climbed mountain.;Fuji
On which River does the City of Dublin stand ;The Liffey 
Name 2 Of The 3 South American Countries Through Which The Equator Passes ;Brazil, Equador, Columbia 
What Nationality Was The Chemist Alfred Nobel ;Swedish 
What is the capital of Canada;Ottawa
In which state is hoover dam ;Arizona 
Bridgeport is the largest city in which state ;Connecticut 
Where Is The Glenveagh National Park ;County Donegal, Ireland 
The _____________ got its name from the occasionally extensive blooms of algae that, upon dying, turn the sea's normally intense blue_green waters to red.;Red sea
Which Famous City Bridge Is Known Locally As The Coathanger ;Sydney Harbour Bridge 
In which country is the machu picchu ;Peru 
Which U.S. state receives the most rainfall;Hawaii
Acadia was the original name of which Canadian province;Nova scotia
Which Woman Lived With Natives In West Africa & Became The First European To Visit Parts Of Gabon In 1894 ;Mary Kingsley 
What Is The Most Popular English City? ;London 
In which continent would you find the volga river ;Europe 
Where do tangerines live ;Tangier, morocco 
Montevideo Is The Capital Of Which South American Country? ;Uruguay 
In which continent would you find the congo river ;Africa 
What is the capital city of Ethiopia? ;Addis Ababa 
Which is the only US state to have a Z in it's name? ;Arizona 
What is the capital of Guatemala;Guatemala
On Which River Does New Orleans Stand ;The Mississippi 
What is the capital of Ghana;Accra
Which is the least populated state in the USA? ;Wyoming 
What is the capital of Ireland;Dublin
Tourists who are eager to visit recently erupted volcanoes while on vacation should take heed. Volcanic ash has been known to remain hot for a period of nearly ______________;100 years
The U.S. coastline, comprised of the Atlantic, __________, and Gulf waters, involves 25 of the 48 mainland states.;Pacific
Where would you find the Queen Alexandra, Queen Elizabeth and Queen Maud mountain ranges? ;Antarctica 
What is the largest city in Australia, in terms of population;Sydney
Which German federal state surrounds the city of Berlin? ;Bradenburg 
Bridgeport is the largest city in which state;Connecticut
What Is The Capital Of Portugal ;Lisbon 
What is the capital of Seychelles;Victoria
"The state of __________ was once known as the ""Earmuff Capital of The World"". Earmuffs were invented there by Chester Greenwood in 1873.";Maine
_______________ has 254 counties. Alaska, which is more than twice as large, hasn't any.;Texas
Mount Victoria is the highest peak of this island country.;Fiji
What is the second largest of the United States;Texas
What Is The Highest Peak In England And Wales ;Mount Snowdon 
What is the capital of Guinea_Bissau;Bissau
What city does beacon hill light ;Boston 
Which country has the longest land border;China
The streets of _________ were lit by gaslights for the first time in 1807. Before that, torches were used.;London
Warsaw is the capital of what country;Poland
Which Bridge In Scotland Replaced The Much Loved(Ferry At The Kyle Of Lochalsh) ;The Skye Bridge 
The northernmost point in mainland Australia is on this geographic feature;Cape york
Which Of The Worlds Continents Has The Highest Population ;Asia 
In what mountain range is Kicking Horse Pass;Rockies
This Pacific island's puzzling monoliths attract ethnologists.;Easter island
By What Name Do Argentina Refer To The Falkland Islands ;The Malvinas 
In which city is Red Square;Moscow
In what city is the smithsonian institute ;Washington 
What is the capital of Florida;Tallahassee
In which city is the C.N. Tower;Toronto
Across Which River Is The Longest Single Span Suspension Bridge ;The Humber 
Name the largest island in the world. ;Greenland 
Which Islands Were The Subject Of A War Between Argentina And Britain in 1982? ;Falklands 
What famed ranch can you see from ranch road no. 1 near stonewall, texas ;The lbj ranch 
______________ is the only continent without reptiles or snakes;Antarctica
Which River Forms A Border Between France & Germany ;The Rhine 
Where were the Pillars of Hercules located;Gibraltar
The _____________ is the lowest body of water on Earth at 1,315 feet below sea level at its lowest point.;Dead sea
Where is mount kennedy ;Yukon 
What is the capital of El Salvador;San salvador
Of Which Settlement Did Local People Invite Sir Francis Drake To Become King ;San Francisco 
What is the capital of The Bahamas;Nassau
In which county is Berwick-Upon-Tweed? ;Northumberland 
What is a piece of shallow saltwater seperated from the deeper sea by coral or sand called? ;A Lagoon 
What Was The Former Name Of Kampuchea ;Cambodia 
On what river is the capital city of Canada;Ottawa
What is the principal river of Ireland;Shannon
In what country is the highest point in South America;Argentina
Which town in Strathclyde was created a new town in 1955? ;Cumbernauld 
