In Which City were The Group Pulp Formed;Sheffield
"What Song Features The Lyric ""Then Your Children Will Be Next""";If You Tolerate This
For Which Famous Rock N Roller Did Scotty Moore Play Guitar In The 1950's;Elvis Presley
"""Le Freak"" and ""Good Times"" were hits for which New York group?";Chic
"Who Recorded The Album ""Handsworth Revolution""";Steel Pulse
"Who Declared ""I Second That Emotion"" In 1967";Smokey Robinson & The Miracles
Whose 1979 Debut Album Was Called Inflammable Material;Stiff Little Fingers
What Did Adolphe Sax Invent;Saxophone
What Was The Lennon-McCartney Composition To Feature Ringo On Lead Vocals;I Wanna Be Your Man
What Group Consisted Of James Dean Bradfield, Nick Wire & Sean Moore;The Manic Street Preachers
"Which Two Journalists Co Wrote The Book ""The Boy Looked At Johnny"" The Orbituary Of Rock & Roll";Tony Parsons & Julie Burchill
"Robin Zander Was A Member Of ""Cheap Trick"" Or ""Chicago""";Cheap Trick
"Which Family Group Had Hits On The Stax Label With ""Respect Yourself"" & I'll Take You There";The Staple Brothers
Who Were Inducted Into The Rock & Roll Hall Of Fame In 1993 Two Years After Their Biopic;The Doors
"Which British Singer Produced The First Album By The Specials & ""Red Roses For Me""";Elvis Costello
Apollo 9 Was A Hit In 1984 For Whom;Adam Ant
What Is The Singer Prince's Real First Name (He He He);Prince
Bryan Ferry Was Originally the Lead Singer Of Which Band;Roxy Music
"Mary Hopkin's ""Those Were The Days"" & The Beatles ""Hey Jude"" Were Early Hits For Which Label";Apple Records
Which Lennon & McCartney Number Was A Hit For The Rolling Stones In 1963;I Wanna Be Your Man
Which Late Great Singer Was Christened, Ellen Naomi Cohen;Mama Cas
Which Female Singer Married In 1969, Divorced In 1975, & Recorded One Last Album With Her Ex Husband In 1995;Tammy Wynette
"In Which Year Were The Following All UK Chart Hits: ""Solsbury Hill"" By Peter Gabriel, ""Silver Lady"" By David Soul And ""Pearl's A Singer"" By Elkie Brooks?";1977
Which 1998 Double Album Has One For The Heart And One For The Feet;George Michael / Ladies & Gentlemen
Name The Orchestral Instrument That Lent Its Name To A Mike Oldfield Album;Tubular Bells
What Do Gary Lineker & John Lennon Have In Common;Both Have The Middle Name Winston
Which Member Of The Buzzcocks Went On To Form The Band Magazine;Howard Devoto
What Was John Lennons First No.1 Single In 1980;(Just Like) Starting Over
"Who Had A Hit In 1997 With ""Torn""";Natalie Imbruglia
Name Any Three Of The Five Members Of The New Seekers;Eve Graham, Lyn Paul, Peter Doyle, Marty Kristian, & Paul Layton
"Who Recorded The Album ""Never Too Much"" Was It Luther Vandross Or George Benson";Luther Vandross
"Who's First Top Ten LP Was Entitled ""Wood Face""";Crowded House
Which Spice Girl Upset Anti Fur Campaigners By Wearing Furs In A 1997 Feature In Tatler;Victoria Beckham
On which Beatles album would you find “Ticket To Ride”;Help
Blackie Lawless Was The Singer With Which Band;Wasp
"In ""Lucy In The Sky With Diamonds"", what were the colors of the Celophane Flowers?";Yellow and green
What Was The Best Selling Dire Straits Single In The UK;Private Investigation
Who Was The First Woman To Be Inducted Into The Country Music Hall Of Fame In 1973, 10 Years After Her Death;Patsy Cline
What Was Rolf Harris 's First Hit;Tie Me Kangaroo Down Sport
Who had a hit in 1987 with the single, Tonight, Tonight, Tonight?;Genesis
Which British Band Released Two Hit Albums In The 1970's With Titles Taken From Marx Bros Film;Queen (A Night At The Opera & A Day At the Races)
What Country Did The Pop Duo Roxette Come From;Sweden
What Was Donny Osmonds Real First Name;Donald
"""Blaze Of Glory"" Was A Hit In 1990 For Whom";Jon Bon Jovi
Concrete And Clay Was A 1964 Hit For Which UK Band;Unit Four Plus Two
Reaching No 3 What Was The first Singles Chart Entry For Smokie;If You Think You Know How You Love Me
Who Backing Group Is The Range;Bruce Hornsby
"Who Asked ""Are You Gonna Go My Way"" In 1993";Lenny Kravitz
"Who Had A Hit In 1991 With ""Bitter Tears""";Inxs
What was the title of Ike and Tina Turners only album?;River Deep,Mountain high
"Which label released Donna Summer""s ""Love To Love You Baby""?";Casablanca
Billy Idol Quit Which Band To Embark On His Solo Career;Generation X
Whose Real Name Is Cherilyn Sarkisian La Pier;Cher
"Who Had A Hit With The Song ""Say You Say Me""";Lionel Richie
"Who Had Hits With The Songs ""Cambodia"" & ""You Keep me Hanging On""";Kim Wilde
Who Was Jailed For His Behavoir On A Flight From Paris To Manchester In february 1998;Ian Brown
Which Road Could The Nashville Teens Be Found On;Tobacco Road
"The Man Responsible For St Celia's 1971 Hit ""Leap Up And Down"" (Wave Your Knickers In The Air) Had Earlier Received Had Earlier Received A Degree From Trinity College Cambridge Who was He";Jonathan King
"Who Joined Rod Stewart And Bryan Adams On The 1994 Hit ""All For Love""?";Sting
Who Was The Original Baasit In The Bay City Rollers;Alan Longmuir
Who Had A Hit With the Song Umbrella In 2007;Rihanna
What Is The 3 Stringed Russian Instrument Called With The Triangular Body;Balalaika
Whose Tribute To Soul Singer Geno Washington Reached No.1 In 1980;Dexy's Midnight Runners
Gene Vincent Was Injured In A 1960 Car Crash But Who Was Killed In That Very Same Crash;Eddie Cochran
What Was Supertramps First Uk Hit;Dreamer
Who Sang The Theme To The Bond Movie Diamonds Are Forever;Shirley Bassey
"To Where Did Steely Dan Bid ""Toodle-oo""";East St Louis
Which No.1 Hit Was Cliff Richards First Million Seller;Living Doll
Which Country Does The Singer Enya Come From;Ireland
Which Area Of New York City Was Immortalised In The Dance Song By Bob & Earl;Harlem (Harlem Shuffle)
"Which Beatles album is The Song ""Only A Nothern Song"" on?";Yellow Submarine
According To The Beatles What color was Lucy's sky?;Marmalade
Who Had A 1982 Hit With Heartbreaker;Dionne Warwick
"Which American Vocal Group Scored Their First UK Top Ten Hit In 1996 With ""We Got It Going On""";Backstreet Boys
According To The Beatles What Did “The Girl That's Driving Me Mad” Have;A Ticket To Ride
Which Saxophonist Was Known As Bird;Charlie Parker
Reaching No 4 In 1994 Give The Full Title Of Cyndi Laupers Re- Released 80's Classic;Hey Now (Girls Just Want To Have Fun)
Where is Blue Jay Way?;Los Angeles
Name The Three Greats That Played Guitar With The Yardbirds;Eric Clapton, Jeff Beck, Jimmy Paige
"Who Took ""Smoke Gets In Your Eyes"" To No.1 In The UK In 1959";The Platters
Whose Real Name Is William Michael Albert Broad;Billy Idol
Mason, Wright & Waters Who Is Missing From This 1972 Line Up;Gilmour (Pink Floyd)
"What Was Unique About Depeche Mode's Single ""Personal Jesus""";First Of Their Singles To Feature Guitars
How Are The Trio Of Ferguson Pinkney And Holliday Better Known;The 3 Degrees
"Go West Had A Hit With ""We Close Our Eyes"" Or ""Eyes Wide Shut""";We Close Our Eyes
Which Was The First Group To Appear In Madame Tussauds As Waxwork Models;The Beatles
Which rock singer was badly injured whilst riding his quad bike in 2003;Ozzy Osbourne
What Was Arrested Development's First UK Chart Entry;Tennessee
"Paul Hardcastle's Hit ""19"" Was About Which War";Vietnam
"Who Had A Hit In 1985 With ""The Heat Is On""";Glen Frey
Who is the oldest Beatle?;Ringo Starr
What Group Consisted Of Marc Bolan, Steve Peregrine Took;T-Rex
Who Fell To His Death From An Amsterdam Window In 1988;Chet Baker
Which Group Was Banned From The Official Washington 4th July Celebrations In 1983 Because Secretary Of The Interior Said They Would Attract An Undesirable Element;The Beach Boys
What year did Chet Atkins release his first solo album?;1953
"In ""Penny Lane"", what did the Fireman keep in his pocket?";A portrait of the Queen
In what year did Bob The Builder have a U.K. Xmas No1 hit with “Can We Fix It”?;2000
"Who Did Stevie Wonder Duet With On The Track ""My Love"" In 1988";Julio Iglesias
"Which One Of These Songs Was A Hit For Madness ""Love Is Enough"", Baggy Trousers, Enough Is Enough""";Baggy Trousers
"Which Queen Of Soul Did George Michael Team Up With For The Song ""I Knew You Were Waiting For Me""";Aretha Franklin
What is Leslie West's nickname?;Mountain
"Which Comedy Duo Made The Song ""Bring Me Sunshine"" Their Own";Morecambe & Wise
Name The Label Owned By Madonna;Maverick
What was Buddy Holly's First Hit Record as the Crickets reaching No.1 in the UK & USA?;That'll Be The Day
Which Group Was Originally Called The Primettes;The Supremes
Name The Singer Whose Body Was Found In A Hollywood Hotel Room On 4th October 1970 Eighteen Hours After She Had Died;Janis Joplin
What do the initials FRAM stand for?;Fellow Of The Royal Academy Of Music
Name One Of The 3 Major record Companies That Simultaneously Launched The Compact Disc In March 1983;Sony, Phillips, Polygram
What Was The First Number One Album For Oasis?;Definately Maybe
Who Warned Us About Dirty Diana;Micheal Jackson
"Who had a 1976 hit with ""Young Hearts Run Free""?";Candi Staton
Gerard Hugh Sayer Is Better Known As Whom;Leo Sayer
What Was The Title Of The UK No.1 Single Released By Enya In 1988;Orinocco Flow
Who Died In The Same Air Crash As Cowboy Copas & Hawkshaw Hawkins;Patsy Cline
Which song did Don McLean write about the death of Buddy Holly;American Pie
Which song begins, “Heaven. I’m in Heaven”?;Cheek To Cheek
Who Was The Front Man & Lead Vocalist For Dawn;Tony Orlando
"What Was The Cult Originally Known As ""Southern Death Cult"" Or ""Sudden Death""";Southern Death Cult
Name Three Mebers Of The Boy Band Five;Scott Robinson, Rich Neville, Abs, Sean Conian, Jason Brown
Where In Mayfair Did A Nightingale Sing;Berkeley Square
"Whose Albums Included ""Notorious"" & ""Arena""";Duran Duran
Which Of Marvin Gayes Singing Partners Died Of A Brain Tumour In 1970;Tammi Terrel
Which Polish Composer Was Portrayed By Cornell Wilde In The Film A Song To Remember;Fryderyk Chop
What Was Mike Berry's Comeback Single Reaching No.9 In 1980;The Sunshine Of Your Smile
"Which Famous Kenny Was ""Coward Of The County""";Kenny Rogers
"""Don't Forget Me When I'm Gone"" Was A Hit For Which Canadian Rockers";Glass Tiger
Formed In 1981 The Girl Band The Colours Charted & Had Success Under What Other Name;The Bangles
Who Told Us Its Grim Up North;The KLF
Which Former Beatle Became A Travelling Wilbury?;George Harrison
Which Singer Has Appeared On Stage Acting As Jesus, CheGuevara, Lord Byron & Fletcher Christian;David Essex
Who Left Eastenders In 1998 To Pursue A Singing Career;Martine McCutcheon
"Who Had A Hit In 1981 With ""I Surrender""";Tight Fit
"Name The Title Song From The Movie ""Back To The Future""";The Power Of Love
"What Song Features The Lyric ""But I Didn't Shoot The Deputy""";I Shot The Sheriff
Which Artist Spent Most Weeks On Chart In 1987;Madonna
Which Type Of girls make the Beatles scream and shout?;Moscow girls
Which Beatle Divorced His Wife Cynthia In 1968;John Lennon
"""Edge Of Heaven"", ""Last Christmas"" & ""I'm Your Man"" Were Hits for Which 80's Duo";Wham
Which Ex Member Of Televsion Fronted The Voidroids;Richard Hell
Number of weeks Beatles albums have spent at No. 1;147
What Was The Name Of Bruce Springsteens Backing Group In The 1970's & 1980's;The E Street Band
"Which Band Sang Britney Spears ""Baby One More Time"" At Glastonbury 2000";Travis
"What Nationality Was Sylvia Who Had A 1974 Hit With ""Y Viva Espania";Swedish
"Who had a UK top twenty hit in 1990 with ""No More Mr Nice Guy""?";Megadeath
By What Archetypal Punk Name Was Drummer Chris Miller Known;Rat Scabies
What Prince Single Was Also The Name Of His Semi Autobiographical Film;Purple Rain
"Which British Female Singers Real Name Is ""Gaynor Hopkins""";Bonnie Tyler
Three Stars A Hit For Runy Wright In Britain And Tommy Dee In The States Relates To The Death Of Which Singers;Buddy Holly, Big Bopper, Richie Valens
"Who Recorded The Albums ""Toys In The Attic"" & ""Draw The Line""";Aerosmith
"Who Recorded The Albums ""Nevermind"", ""Incesticide"", An ""In Utero""";Nirvana
Which Is The Most Broadcast Record Ever And Has Held This Record Since 1977 And Why;The Carpenters / Calling Occupants, Because It's Broadcast By N.A.S.A Every 3 Minutes
Give The Full 8 Word title Of The 1975 Classic From Steve Harley & Cockney Rebel;Come Up And See Me Make Me Smile
"In The World Of Music Who Am I ""Gergios Kyriacos Panayiotou""";George Michael
What Was Elton John's Uk Hit Single;Your Song
"What Was The Name Of The Band Formed By Sisters ""Ann & Nancy"" Wilson";Heart
In What Year Were Stock, Aitken & Waterman Taking A Ferry Crosss The Mersey;1989
Who was Jesus on the LP version of 'Jesus Christ Superstar'?;Ian Gillan
"Who Wrote The Songs ""Oh Lonesome Me, Sweet Dreams, & I Can't Stop Loving You""";Don Gibson
"The Film ""The Ryan White Story"" Featured A Song Called ""I'm Still Standing"" By Which Male Singer";Elton John
In Which Year Did The Stranglers Achieve Three Top Ten Hits;1977
"Who Duetted With Steve Harley On The 1986 Hit ""Phantom Of The Opera""?";Sarah Brightman
Which Country Did Canadian Born Celine Dion Represent At the Eurovision Song Contest;Switzerland
"Who Had A Massive Hit With Her 3rd Album Entitled ""Jagged Little Pill""";Alanis Morissette
The Dickies Sung The Theme Tune To Which Crazy Cult American Childrens Show;The Banana Splits
"What Is On The Screen Featured On The Album Cover Of 10cc's ""The Original Soundtrack""";A Cowboy
Name The Album That Resulted From A 1972 Jam Session With Ry Cooder & Nicky Hopkins;Jammin With Edward
Which artist produced the Velvet Underground's debut album?;Andy Warhol
Which Small Faces album originally came in a circular sleeve and later in a round tin?;Ogden's Nut Gone Flake
When Did The Beatles First Release Strawberry Fields;1967
"Which British Band Had Hits In 1974, With ""Minuetto Allegretto"" & ""Banana Rock""";The Wombles
Which Single Charted At No.2 For Terence Trent D'Arby In 1988;Sign Your Name
When Did Ike & Tina Turner Split;1976
Which Future Star Once Won A Hayley Mills Lookalike Contest;Olivia Newton John
Which knight is conductor with the Berlin Philharmonic Orchestra?;Sir Simon Rattle
What Inflatable Animal Featured In Pink Floys Famous 1977 Tour;A Pig
"Who Sang On The Chemical Brothers Hit ""Setting Sun""?";Noel Gallagher
"Who Sang To ""All The Young Dudes"" In 1972";Mott The Hoople
"Which Band Had Hits With ""These Dreams"" & ""What About Love""";Heart
"Which Musical Features The Song ""Sixteen Going On Seventeen""";The Sound Of Music
What Have The Singles Relax, God Save The Queen , I Want Your Sex All Got In Common;They Were All Banned By The BBC
What Did Susan Maughan Yearn To Be According To Her 1962 Hit;Bobbys Girl
Which South coast Town Do The Levellers Come From;Brighton
"Who was ""Giving It All Away""";Roger Daltrey
Who Declared In 1989 That They Would Rather Jack Than Fleetwood Mac;The Reynolds Girls
Who Hammered Out A Classic Animated Video In 86 And Got All Steamed Up In 93;Peter Gabriel
What Was The Name Of Singer Charlotte Church's Debut Album;Voice Of An Angel
Did Elvis Presley Ever Tour The Uk;No
Dion DiMucci Headed A Group Named After An Avenue In The Bronx, What Was The Group Called;The Belmonts
Which ex-Animal was Jimi Hendrix's manager?;Chas Chandler
What Is The Very First Word To The Tammy Wynette Classic “Stand By Your Man”;Sometimes
"Til Tuesday Had A Hit With The Song ""Voices Carry "" Or ""Carry Me Home""";Voices Carry
Which Instruments Were Played By Motown Session Men James Jamerson & Benny Benjamin Respectively;Bass & Drums
"Who Had Hits With ""It's The End Of The World As We Know It"" & ""Orange Crush""";REM
Which Funny Girl Sang About A Re-Cycled Flower In 1966;Barbara Striesand (Secondhand Rose)
Which Song Has Spent The Most Weeks In The Singles Chart Regardless Of Artist;My Way
Who Plays Drums For Fleetwood Mac;Mick Fleetwood
What were the Beatles billed as when they recorded with Tony Sheridan?;The Beat Brothers
Of Which Rock Group Is Bono A Member;U2
Telstar By The Tornadoes Is Said To Be The Favourite Song Of Which Former Prime Minister;Margaret Thatcher
What Was Robbie Williams First Solo UK Number One;Millenium
Which Band Named Themselves After A Milk Drink Featured In A Clockwork Orange;Moloko
"Which Birmingham Band Previosly Known As Earth Made Their Single Debut With ""Evil Woman Don't Play Your Games With Me""";Black Sabbath
"Who Recorded The Classic 1987 Song ""If I Was Your Girlfriend""";Prince
Who Had A Hit With “Run To The Hills” And “The Evil Men Do”?;Iron Maiden
3 Singers Have Sung The Opening Line The Christmas Favourite Do They Know Its Christmas (PFE);Paul Young
Gordon Matthew Sumner Is The Real first Name Of Which Singer;Sting
In The Beatles Song “ Ob Lah Di Ob Lah Dah “What Did Desmond Say To Molly;Girl I Like Your Face
"""Epic"", ""From Out Of Nowhere"" And ""Falling To Pieces"" Were Early 90's Tracks From Which US Band";Faith No More
Who Was Tommy Steele's Original Backing Group;The Steelmen
Which Song That Has A Drink Mentioned In The Title Was A Xmas No.1 Way Back In 1988;Missletoe & Wine
Which Rock Star Took His Stage Name From An Anagram of Oral Sex?;Axl Rose
Roland Gift Was The Lead Singer Of Which British Group;Fine Young Cannibals
"Who Had A Hit With ""(Ive Had) The Time Of My Life""";Bill Medley & Jennifer Warnes
"Who Did Paul McCartney write the song ""Hey Jude"" For";Julian Lennon
What Was The Beatles Best Selling Single In Britain;She Loves You
"Now Immensely Famous ""She's A Superstar"" Was The First Chart Entry For Who In 1992";The Verve
"Which Singer Had A Worldwide Hit In 1991 With His Solo Debut ""Crazy""";Seal
Cheryl, Mike, Bobby & Jay Are Collectively Known As Which Successful 80's Band?;Bucks Fizz
"Who Had A Hit In 1988 With ""I Saw Him Standing There""";Tiffany
"Who Sang The James Bond Theme ""For Your Eyes Only""";Sheena Easton
Which Label Is Associated With A Palm Tree Logo;Island
Which Reclusive Glaswegian Band Were Unexpectedly Voted Best Newcomers At The 1999 Brit Awards;Belle & Sebastian
What Group Consisted Of Edele Lynch, Keavy Lynch, Sinead O Carroll, Lindsay Armaou;Bewitched
"Who had a UK number three hit in 1980 with ""Take That Look Off Your Face""?";Marti Webb
Who Played Che Guevara In The Film Version Of Evita;Antonio Banderas
"Who Had A Hit With ""Summer Night City"" In 1978";Abba
By What Name Is John Graham Mellor , Born In Ankara In 1952 Better Known;Joe Strumer
Their most famous single is (Don't Fear) The Reaper. Who are they?;Blue Oyster Cult
Who Was The Youngest Female Artists To Have A UK Million Selling Single?;Britney Spears
What Does Adagio Mean;Slow & Leisurely
"The Musical Chess Released Several Singles , Which Was The Most Successful """;Murrayhead / One Night In Bangok
How Did The Blues Artist Muddy Waters Get His Name;As A Child He Fished & Played In Muddy Creak
What Is The Very First Word In The Paul Young Song “Land Of The Common People”;Living
What Was The Monkees Debut Album Called;The Monkees
"Which Band Released The Album ""Dark Side Of The Moon"" In 1972";Medicine Head (Not Pink Floyd That Was L8r)
What Was Lita Roza's 1953 Dog Related No1 Hit?;How Much Is That Doggie In The Window
Whose real name is Annie Mae Bullock;Tina Turner
Which Artists Recorded The Album The Original Soundtrack;10cc
Who introduced Paul McCartney to John Lennon?;Ivan Vaughn
Which Country Are Bachman Turner Overdrive From;Canada
Length of the longest Beatles track;Revolution 9,'' from the White Album
Which Pioneer Black Singer/Songwriter Dedicated An Oscar To Nelson Mandella;Stevie Wonder
"Whose Middle Names Are ""Peter George St John De Baptiste De La Salle""";Brian Eno (No Wonder He Changed It)
Which Girl Band Had A Hit With The Song “Really Saying Something”?;Bananarama
Which Musical Contains The Song, “Oh What A Beautiful Morning”;Oklahoma
"Who Had A Hit With ""Kokomo""";The Beach Boys
What Remains David Bowies Best Selling Original Album;Ziggy Stardust
"Which Group Took The Title Of Their 1967 Debut Album ""Piper At The Gates Of Dawn"" From A Chapter In Kenneth Grahams ""The Wind In The Willows""";The Pink Floyd
What Method Of Singing Does The Singer Alternate Between Natural Voice & Falsetto;Yodelling
Which Black American Band Featured On The British Band Aid Single;Kool And The Gang
"Which 1970's Disco Pop Band Ended Their Chart Career In 1981 With ""We Kill The World, Don't Kill The World)""";Boney M
"Leslie Gore's Single ""Judy's Turn To Cry "" Was The Sequel To Which Top Ten Hit In 1963";It's My Party
Who Replaced Guitarist Mick Taylor In The Stones Line Up;Ronnie Wood
Chris Stein Was A Member Of Which Band;Blondie
"What Year Was Madonna's ""Like A Virgin"" Released";1984
Belinda Kurczesky Is The Real Name Of Which Singer;Belinda Carlisle
"According To The Beatles Who helped them to get married in ""The Ballad of John and Yoko""?";Peter Brown
"Chicago Found It ""Hard To Say I Love You"" Or ""Hard To Say im Sorry""";Hard To Say Im Sorry
Wet Wet Wet Come From Which Scottish Town;Clydebank, Near Glasgow
Which Pennsylvania DJ Helped Launch Rock By Hosting Live Shows At The New York Paramount In The 1950's;Alan Freed
Who Had Hits With Parodies Of Sh Boom , Rock Island Line, & Heartbreak Hotel;Stan Freeberg
Which Successful Glam Career Was Eneded In A 1977 Car Crash;Marc Bolan
"Which Film Featured The R Kelly Song ""I Believe I Can Fly""";Space Jam
Under What Name Did Vince Clark And Alison Moyet Record?;Yazoo
"Number of music artists who have covered ''Yesterday""";2.961
Name the Kiss member whose solo album featured Cher, Bob Seger, Donna Summer, Helen Reddy and Janis Ian?;Gene Simmons
What Kind Of Turks Did Rod Stewart Sing About;Young Turks
Who wrote the Opera 'The Magic Flute'?;Mozart
"Who Gave Us A ""Beatnik Fly"" And A ""Rocking Goose""";Johnny & The Hurricanes
Which Pioneer Punk Band Signed To EMI's United Artists Label On The Day Elvis Presley Died;The Buzzcocks
Name A Flock Of Seagulls Top Ten US Hit;I Ran (So Far Away)
"Who Had A Hit With ""A Baby Named Sue"" In 1969";Johnny Cash
Which band had a 1994 number one with “Cotton Eye Joe”;Rednex
What Where The Christian Names Of The Everly Brothers?;Don & Phil
Where Was Lola A Showgirl;Coca Cabana
Whose Autobiography Was Entitled Moonwalk;Michael Jackson
"Who Sang Vocal On Sub Sub's Hit ""Aint No Love, Aint No Use""";Melanie Williams
Where Was Lionel Richie Dancing According To His 1986 Hit?;On The Ceiling
"Who Produced The Album ""A Christmas Gift To You"" Featuring Seasonal Favourites Sung By His Labels Star Acts";Phil Spector
Four Letter Word Was A Hit 1988 But Who Sang It;Kim Wilde
Who Produced USA For In Aid Of Famine Relief In 1985;Quincy Jones
"Who Had A Minor Hit With ""Lonely Man Theme"" In 1960";Cliff Adams
"Which Group Had A Hit With ""Mmmm Mmmm Mmmm Mmmm""";The Crash Test Dummies
Who was the lead singer of Big Brother and the holding Company?;Janis Joplin
"Who Kept The Discos Humming In 1977 With Their UK Debut ""Boogie Nights""";Heatwave
Arthur Christopher Benson Wrote The Words To Which Patriotic Song;Land Of Hope And Glory
According To The Lyrics Of The B52's Song Love Shack What Was Their Chrysler As Big As;A Whale
Who Took Porcelain Into The UK Top 10 In 2000;Moby
Who was the first female DJ on Radio 1?;Anne Nightingale
Which Female Star Reached The UK Number 1 Spot 29 Years After Having Her First Hit;Lulu
CC Deville Was A Member Of Which Band;Poison
On Which Beatles Song Did George Harrison First Play A Sitar;Norwegian (This Bird Has Flown)
Which Group Originally Recorded The Original Of “Light My Fire”?;The Doors
Who Went To No.1 In The Album Charts In 2008 With Their Album Accelerate;REM
Rusty Egan & Steve Strange Worked As DJ's At A Legendary Club What Was It Called;Blitz
Land Of Hope & Glory Comes From Whose Pomp & Circumstance Marches;Sir Edward Elgar
According To The Beatles How many holes does it take to fill the Albert Hall?;4000
Who recorded 'Shadows of the Night' in 1982?;Pat Benatar
Cotton Eye Joe Was A Hit In 1994 Who Sang It;Rednex
"Who Had A No.1 Hit In 1984 With ""The Reflex""";Duran Duran
What color was Lucy's sky?;Marmalade
Morten Harket Was The Lead Singer With Which 80's Band;Aha
In The World Of Music How Are “SAW” More Commonly Known;Stock, Aitken, Waterman
Which Suffolk town was the birthplace of Benjamin Britten?;Lowestoft
Richey Edwards Who Is Missing Presumed Dead Played In Which Band;Marseilles
Which 1994 Album Bore The Name And Naked Picture Of The Artist;Seal
Who designed Madonna's conical basque for her 1990 Blonde Ambition tour?;Jean Paul Gautier
"""Word Up"" Was A 1986 Hit For Which Band";Cameo
Which Beatle was against hiring Allan Klein as business manager in 1969?;Paul
Which song and artists sang this during the 1970’s “ A year has passed since I wrote my note, but I should have known this right from the start, only hope can keep me together, love can mend your life, but love can break your heart”?;Police / Message In A Bottle
With Which Rock Band Did Slash Play Guitar?;Guns N Roses
Name Black Sabbath's debut hit?;Paranoid
On Which Record Label Did James Have A String Of Hits In The 90's;Fontana
What Is Doris Day's Real Name;Doris Von Kappelhoff
Where Does Singer Chris De Burgh Come From;Argentina
"Who Had A Hit With ""I Can't Go For That (No Can Do)""";Hall & Oats
Which Leo Sayer Song Won A Grammy For Best Rhythm & Blues Song In 1977;You Make Me Feel like Dancing
Which Pair Had The Best Selling Album In Both 1970 And 1971;Simon & Garfunkel
In Which Year Was John Lennon Shot & Killed In New York City;1980
Which group's debut album, Always & Forever , shadowed their name?;Eternal
"How In The World Of Music Is ""Dino Crocetti"" More Commonly Known";Dean Martin
Who Was Driving Home For Christmas In 1988;Chris Rea
Knocking On Heavens Door Was A Hit In 1992 Who Sang It;Guns & Roses
What Type Of Instruments Do Associate With Stradivarious;Violins
"Who Had A Hit In 1993 With ""I Have Nothing""";Whitney Houston
"""Livin La Vida Loca"" Was A 1999 No.1 For Which Singer";Ricky Martin
"According To The Beatles Who has ""hair of floating sky""?";Julia
"In Which Year did The Beatles Release ""Get Back"" Was It 1967, 1968,1969";1969
"""Girlfriend"" Was A Hit In 1988 For Whom";Pebbles
To Which All Saint Did Robbie Williams Become Engaged In 1998;Nicole Appleton
With Which Band Is Shirley manson The Lead Singer With;Garbage
Who Recorded Telstar In 1962;The Tornados
"His Recording Of ""I'll Never Get Out Of This World Alive"" Charted Just A Few Days Before His Death In January 1953 Name The Country Star";Hank Williams
What is meant by the musical instruction largo?;Slow, dignified in style
Survivir Sang About The Eye Of The What;Tiger
Number of Beatles-related websites listed on Dave Haber's website;52
Name The 1976 One Hitv P.M Wonder Of Thar Starland Vocal Band;Afternoon Delight
With Which Instrument Is Earl Scruggs Associated;The Banjo
"Was Llouyd Cole's Band Called ""The Rattlesnakes"" Or The Commotions";The Commotions
The Kane Gang Split To Become Who;Hue & Cry
Who Has Written Songs With Mike Love , Tony Asher & Van Dyke Parks;Brian Wilson
Which R&B Bad Boy Changed His Name To Abdul Rahman In 1998;Mark Morrison
Who Had A Monkey Gone To Heaven In 1989;Pixies
"Who Had A Hit With ""If I Could Turn Back Time""";Cher
Johnny Halliday Was A Massive Star Over Three Decades In Which Country;France
Who Claimed To Have Friday On My Mind;The Easybeats
Which Singer Was Born In Canada And Has The Real Name Eileen Edwards?;Shania Twain
Although Often Close What Was The Only No.1 Madness Ever Achieved;House Of Fun
"Which Female Singer Used To Be A Presenter On ""Razzamatazz""";Lisa Stansfield
Which British group were formed by former members of the Housemartins?;The Beautiful South
What Did Gladys Knight And The Pips Catch In 1976;Midnight Train To Georgia
"Rock & Roll Revival Band ""Sha Na Na"" Appeared As Johnny Casino & The Gamblers In Which Film";Grease
What's The Connection Between Chrissie Hynde, & Robert Palmer;UB 40
Who Directed A Chorus Line;Richard Attenborough
"""A Little Time"" Was A Hit For ""The Beautiful South"" Or ""Some Kind Of Beautiful""";The Beautiful South
Who Had A Hit In 1987 With The Song Angel Eyes;Wet Wet Wet
In The Lou Bega Song “Mambo No.5” What Is The Name Of The 1st Girl Mentioned In The Song;Angela, Pamela, Sandra, Rita
"What Equally Successful Track Was On The Flip side Of ""Walk Right Back"" In 1961";Ebony Eyes
What Was The Name Of The Horse In America's 1971 Hit;(Nothing (Horse With No Name)
"Who Recorded ""Wee All Stand Together"" With The Frog Chorus";Paul McCartney
Which Record Re-Entered The Charts For The 3rd Time For Donny Osmond In 1973;Puppy Love
"Whose Debut Solo Album In 1968 Was Titled ""Wonderwall""";George Harrison
Which 80's Classic Became UK's Best Selling 12 Inch Single Of All Time;Blue Monday
Name The Lead Vocalist With Wizzard In The Early 70's;Roy Wood
Which Oxford University Professor Of Poetry Had His Lyrics For Les Miserables Rejected;James Fenton
Who Did The Stilettoes Go On To Become;Blondie
Which One Of The Bands Hamburg Friends Designed The Sleeve Of The Revolver Album;Klaus Voormann
"What Song Features The Lyric ""So Tell Me What You Want What You Really Really Want""";Wannabe
Whose Albums Included Plastic Letters & Parallel Lines;Blondie
In Which City Did The Beatles Perform Their Final Concert;San Francisco
In 1979 who sang about Walking on the Moon?;The Police
"Which Japanese Artist Released The !973 Album ""Approximately Infinite Universe""";Yoko Ono
Ace Of Base Come From Which Country;Sweden
Which Working Hours Did Dolly Parton Sing About;9 to 5
